,date,change_perc1,change_perc2,open,high,low,close,avg,volume_match,volume_reconcile,adjust,change_perc,value_match,value_reconcile
15,26/03/2021,,,21.00,21.00,21.00,21.00,,0,0,16.64,0.00 (0.00 %),0,0
16,25/03/2021,,,20.00,21.00,19.90,21.00,,24600,0,16.64,1.00 (5.00 %),500000000,0
17,24/03/2021,,,20.00,20.00,20.00,20.00,,500,0,15.85,-0.50 (-2.44 %),10000000,0
18,23/03/2021,,,20.50,20.50,20.50,20.50,,100,0,16.24,0.00 (0.00 %),2000000,0
19,22/03/2021,,,20.50,20.50,20.50,20.50,,200,0,16.24,0.00 (0.00 %),4000000,0
20,19/03/2021,,,20.50,20.50,20.50,20.50,,0,0,16.24,0.00 (0.00 %),0,0
21,18/03/2021,,,20.50,20.50,20.50,20.50,,500,32390,16.24,0.00 (0.00 %),10000000,709341000
2,17/03/2021,,,20.50,20.50,20.50,20.50,,1000,0,16.24,0.00 (0.00 %),21000000,0
3,16/03/2021,,,20.50,20.50,20.50,20.50,,1000,0,16.24,0.00 (0.00 %),21000000,0
4,15/03/2021,,,20.50,20.50,20.50,20.50,,0,0,16.24,0.00 (0.00 %),0,0
5,12/03/2021,,,20.30,20.50,20.30,20.50,,3000,0,16.24,0.10 (0.49 %),61000000,0
6,11/03/2021,,,20.35,20.40,20.35,20.40,,3000,0,16.16,0.00 (0.00 %),61000000,0
7,10/03/2021,,,20.00,20.40,20.00,20.40,,1100,0,16.16,-0.10 (-0.49 %),22000000,0
8,09/03/2021,,,20.00,20.50,20.00,20.50,,2200,0,16.24,0.50 (2.50 %),44000000,0
9,08/03/2021,,,20.00,20.00,20.00,20.00,,6300,0,15.85,0.00 (0.00 %),126000000,0
10,05/03/2021,,,20.00,20.00,20.00,20.00,,900,0,15.85,0.00 (0.00 %),18000000,0
11,04/03/2021,,,20.00,20.00,20.00,20.00,,800,0,15.85,-0.40 (-1.96 %),16000000,0
12,03/03/2021,,,20.00,20.40,20.00,20.40,,1800,0,16.16,0.30 (1.49 %),36000000,0
13,02/03/2021,,,20.00,20.80,20.00,20.10,,7800,0,15.93,0.20 (1.01 %),157000000,0
14,01/03/2021,,,19.90,19.90,19.90,19.90,,100,0,15.77,0.20 (1.02 %),2000000,0
15,26/02/2021,,,19.70,19.70,19.70,19.70,,5100,0,15.61,-0.50 (-2.48 %),100000000,0
16,25/02/2021,,,20.10,20.20,20.10,20.20,,5400,0,16.00,0.70 (3.59 %),109000000,0
17,24/02/2021,,,19.50,19.50,19.50,19.50,,0,0,15.45,0.00 (0.00 %),0,0
18,23/02/2021,,,19.50,19.50,19.50,19.50,,5700,0,15.45,0.00 (0.00 %),111000000,0
19,22/02/2021,,,20.80,20.80,19.50,19.50,,4300,0,15.45,-0.10 (-0.51 %),86000000,0
20,19/02/2021,,,19.60,19.60,19.60,19.60,,0,0,15.53,0.00 (0.00 %),0,0
21,18/02/2021,,,19.60,19.60,19.60,19.60,,0,0,15.53,0.00 (0.00 %),0,0
2,17/02/2021,,,19.50,19.60,19.50,19.60,,2500,0,15.53,0.10 (0.51 %),49000000,0
3,09/02/2021,,,19.50,19.50,19.50,19.50,,0,0,15.45,0.00 (0.00 %),0,0
4,08/02/2021,,,19.50,19.50,19.50,19.50,,0,0,15.45,0.00 (0.00 %),0,0
5,05/02/2021,,,20.40,20.40,19.50,19.50,,200,0,15.45,0.00 (0.00 %),4000000,0
6,04/02/2021,,,20.30,20.30,19.50,19.50,,2000,0,15.45,0.40 (2.09 %),40000000,0
7,03/02/2021,,,19.10,19.10,19.10,19.10,,0,0,15.13,0.00 (0.00 %),0,0
8,02/02/2021,,,19.10,19.10,19.10,19.10,,200,0,15.13,0.00 (0.00 %),4000000,0
9,01/02/2021,,,19.10,19.10,19.10,19.10,,100,0,15.13,-0.90 (-4.50 %),2000000,0
10,29/01/2021,,,20.00,20.00,20.00,20.00,,800,0,15.85,0.00 (0.00 %),16000000,0
11,28/01/2021,,,18.90,20.00,18.90,20.00,,68800,0,15.85,0.00 (0.00 %),1376000000,0
12,27/01/2021,,,20.00,20.00,19.90,20.00,,16900,0,15.85,0.00 (0.00 %),338000000,0
13,26/01/2021,,,20.00,20.00,20.00,20.00,,0,0,15.85,0.00 (0.00 %),0,0
14,25/01/2021,,,20.00,20.00,20.00,20.00,,0,0,15.85,0.00 (0.00 %),0,0
15,22/01/2021,,,20.00,21.00,19.90,20.00,,8400,0,15.85,0.00 (0.00 %),172000000,0
16,21/01/2021,,,19.95,20.00,19.95,20.00,,3500,0,15.85,0.00 (0.00 %),70000000,0
17,20/01/2021,,,20.00,20.00,20.00,20.00,,18900,0,15.85,0.00 (0.00 %),378000000,0
18,19/01/2021,,,20.05,20.05,20.00,20.00,,3800,0,15.85,-0.45 (-2.20 %),76000000,0
19,18/01/2021,,,20.50,20.50,20.45,20.45,,5400,0,16.20,-0.10 (-0.49 %),111000000,0
20,15/01/2021,,,20.10,20.55,20.00,20.55,,11000,0,16.28,-0.25 (-1.20 %),221000000,0
21,14/01/2021,,,20.00,20.80,20.00,20.80,,10200,0,16.48,0.00 (0.00 %),204000000,0
2,13/01/2021,,,20.75,20.80,20.50,20.80,,7300,0,16.48,0.75 (3.74 %),151000000,0
3,12/01/2021,,,20.00,20.10,20.00,20.05,,21000,0,15.89,0.00 (0.00 %),420000000,0
4,11/01/2021,,,20.85,20.85,20.00,20.05,,5100,0,15.89,-0.10 (-0.50 %),103000000,0
5,08/01/2021,,,20.15,20.60,20.15,20.15,,4700,0,15.97,0.00 (0.00 %),95000000,0
6,07/01/2021,,,20.80,20.80,20.10,20.15,,1200,23236,15.97,-0.65 (-3.13 %),24000000,483308800
7,06/01/2021,,,21.50,21.50,20.35,20.80,,11100,0,16.48,-0.80 (-3.70 %),232000000,0
8,05/01/2021,,,21.60,21.60,21.60,21.60,,0,0,17.11,0.00 (0.00 %),0,0
9,04/01/2021,,,20.30,21.65,20.15,21.60,,3000,0,17.11,-0.05 (-0.23 %),63000000,0
10,31/12/2020,,,19.25,21.65,19.25,21.65,,19520,0,17.15,1.35 (6.65 %),397000000,0
11,30/12/2020,,,20.30,21.70,20.00,20.30,,2240,0,16.08,0.00 (0.00 %),46000000,0
12,29/12/2020,,,20.00,20.40,20.00,20.30,,7890,0,16.08,0.30 (1.50 %),158000000,0
13,28/12/2020,,,20.30,20.30,20.00,20.00,,3990,0,15.85,-0.50 (-2.44 %),81000000,0
14,25/12/2020,,,21.40,21.40,19.75,20.50,,320,0,16.24,0.50 (2.50 %),7000000,0
15,24/12/2020,,,20.00,20.00,20.00,20.00,,30,0,15.85,-0.50 (-2.44 %),1000000,0
16,23/12/2020,,,20.60,20.60,20.30,20.50,,2240,0,16.24,0.00 (0.00 %),46000000,0
17,22/12/2020,,,20.50,20.50,20.50,20.50,,80,120000,16.24,0.00 (0.00 %),2000000,2628000000
18,21/12/2020,,,19.65,21.00,19.65,20.50,,280,0,16.24,0.85 (4.33 %),6000000,0
19,18/12/2020,,,20.00,20.00,19.50,19.65,,610,0,15.57,-0.85 (-4.15 %),12000000,0
20,17/12/2020,,,19.40,20.50,19.40,20.50,,790,0,16.24,1.10 (5.67 %),15000000,0
21,16/12/2020,,,19.40,19.40,19.40,19.40,,120,0,15.37,-1.40 (-6.73 %),2000000,0
2,15/12/2020,,,20.75,20.80,20.75,20.80,,55130,0,16.48,0.00 (0.00 %),1147000000,0
3,14/12/2020,,,20.90,20.90,19.30,20.80,,25410,0,16.48,0.30 (1.46 %),529000000,0
4,11/12/2020,,,20.20,20.50,20.20,20.50,,730,0,16.24,0.50 (2.50 %),15000000,0
5,10/12/2020,,,20.45,20.45,20.00,20.00,,2490,0,15.85,-0.45 (-2.20 %),50000000,0
6,09/12/2020,,,19.50,20.45,19.50,20.45,,570,0,15.41,0.95 (4.87 %),11000000,0
7,08/12/2020,,,20.20,20.20,19.50,19.50,,1120,0,14.69,-0.60 (-2.99 %),23000000,0
8,07/12/2020,,,20.10,20.50,19.60,20.10,,14550,0,15.15,0.70 (3.61 %),290000000,0
9,04/12/2020,,,20.70,20.70,19.40,19.40,,2430,0,14.62,-1.30 (-6.28 %),50000000,0
10,03/12/2020,,,20.00,20.70,20.00,20.70,,2460,0,15.60,0.70 (3.50 %),51000000,0
11,02/12/2020,,,20.20,20.50,20.00,20.00,,1310,0,15.07,-0.60 (-2.91 %),27000000,0
12,01/12/2020,,,20.30,20.60,20.30,20.60,,46620,0,15.52,0.30 (1.48 %),956000000,0
13,30/11/2020,,,20.20,20.50,20.20,20.30,,1530,0,15.30,0.10 (0.50 %),31000000,0
14,26/11/2020,,,21.40,21.40,19.10,20.50,,13750,0,15.45,0.50 (2.50 %),278000000,0
15,25/11/2020,,,19.20,20.00,19.20,20.00,,5010,0,15.07,0.80 (4.17 %),100000000,0
16,24/11/2020,,,20.00,20.00,19.20,19.20,,3020,0,14.47,-0.30 (-1.54 %),60000000,0
17,23/11/2020,,,19.50,19.50,19.40,19.50,,2000,0,14.69,0.10 (0.52 %),39000000,0
18,20/11/2020,,,20.00,20.00,19.40,19.40,,1510,0,14.62,0.00 (0.00 %),30000000,0
19,19/11/2020,,,19.90,20.00,19.40,19.40,,5770,0,14.62,0.05 (0.26 %),115000000,0
20,18/11/2020,,,20.00,20.00,19.35,19.35,,2960,0,14.58,0.10 (0.52 %),59000000,0
21,17/11/2020,,,19.90,20.00,19.20,19.25,,1050,0,14.51,-0.65 (-3.27 %),21000000,0
2,16/11/2020,,,20.40,20.40,19.25,19.90,,5040,0,15.00,0.70 (3.65 %),99000000,0
3,13/11/2020,,,19.90,20.00,19.20,19.20,,1520,0,14.47,-0.30 (-1.54 %),30000000,0
4,12/11/2020,,,19.90,20.00,19.50,19.50,,4370,0,14.69,0.30 (1.56 %),87000000,0
5,11/11/2020,,,19.85,20.45,19.00,19.20,,6540,0,14.47,0.05 (0.26 %),133000000,0
6,10/11/2020,,,20.35,20.35,19.15,19.15,,130,0,14.43,0.05 (0.26 %),3000000,0
7,09/11/2020,,,19.00,19.95,18.70,19.10,,13780,0,14.39,0.45 (2.41 %),270000000,0
8,06/11/2020,,,19.10,19.10,18.65,18.65,,2200,0,14.05,-0.60 (-3.12 %),42000000,0
9,05/11/2020,,,19.50,20.00,19.20,19.25,,3950,0,14.51,0.15 (0.79 %),77000000,0
10,04/11/2020,,,20.30,20.30,19.10,19.10,,2500,0,14.39,0.00 (0.00 %),51000000,0
11,03/11/2020,,,20.40,20.40,19.05,19.10,,10670,0,14.39,0.00 (0.00 %),213000000,0
12,02/11/2020,,,20.00,20.00,19.10,19.10,,960,0,14.39,0.00 (0.00 %),19000000,0
13,30/10/2020,,,19.05,20.00,19.05,19.10,,1030,0,14.39,0.05 (0.26 %),21000000,0
14,29/10/2020,,,19.90,20.10,19.00,19.05,,1670,0,14.36,0.05 (0.26 %),33000000,0
15,28/10/2020,,,19.00,19.00,19.00,19.00,,320,0,14.32,0.10 (0.53 %),6000000,0
16,27/10/2020,,,20.15,20.15,18.90,18.90,,30,0,14.24,0.00 (0.00 %),1000000,0
17,26/10/2020,,,19.50,19.50,18.90,18.90,,110,0,14.24,-1.15 (-5.74 %),2000000,0
18,23/10/2020,,,19.90,20.30,18.90,20.05,,20950,0,15.11,1.05 (5.53 %),400000000,0
19,22/10/2020,,,19.00,19.00,19.00,19.00,,1010,0,14.32,-0.50 (-2.56 %),19000000,0
20,21/10/2020,,,19.50,19.50,19.50,19.50,,40,0,14.69,0.50 (2.63 %),1000000,0
21,20/10/2020,,,19.00,19.00,19.00,19.00,,2010,0,14.32,0.10 (0.53 %),38000000,0
2,19/10/2020,,,19.95,19.95,18.90,18.90,,420,0,14.24,0.00 (0.00 %),8000000,0
3,16/10/2020,,,18.80,20.20,18.80,18.90,,2710,0,14.24,-0.10 (-0.53 %),54000000,0
4,15/10/2020,,,20.05,20.05,19.00,19.00,,30,0,14.32,-0.90 (-4.52 %),1000000,0
5,14/10/2020,,,19.80,19.90,18.60,19.90,,98670,0,15.00,1.30 (6.99 %),1962000000,0
6,13/10/2020,,,19.45,19.55,18.60,18.60,,7580,0,14.02,0.30 (1.64 %),148000000,0
7,12/10/2020,,,18.30,18.30,18.30,18.30,,1190,0,13.79,-1.35 (-6.87 %),22000000,0
8,09/10/2020,,,19.65,19.65,19.65,19.65,,10,0,14.81,0.00 (0.00 %),0,0
9,08/10/2020,,,19.70,19.70,19.50,19.65,,1020,0,14.81,-0.05 (-0.25 %),20000000,0
10,07/10/2020,,,19.70,19.70,19.70,19.70,,1240,0,14.85,0.00 (0.00 %),24000000,0
11,06/10/2020,,,20.50,20.50,19.70,19.70,,910,0,14.85,0.05 (0.25 %),19000000,0
12,05/10/2020,,,20.10,20.10,19.65,19.65,,20,0,14.81,0.15 (0.77 %),0,0
13,02/10/2020,,,20.00,20.00,19.50,19.50,,1470,0,14.69,0.00 (0.00 %),29000000,0
14,01/10/2020,,,19.90,20.00,19.50,19.50,,11450,0,14.69,0.80 (4.28 %),229000000,0
15,30/09/2020,,,19.70,19.70,18.70,18.70,,3160,0,14.09,-1.00 (-5.08 %),62000000,0
16,29/09/2020,,,20.00,20.10,19.70,19.70,,7040,0,14.85,0.15 (0.77 %),140000000,0
17,28/09/2020,,,20.20,20.20,19.55,19.55,,11810,0,14.73,-0.30 (-1.51 %),233000000,0
18,25/09/2020,,,19.85,19.85,19.85,19.85,,20,100000,14.96,-0.10 (-0.50 %),0,1860000000
19,24/09/2020,,,19.95,19.95,19.95,19.95,,10,0,15.03,0.00 (0.00 %),0,0
20,23/09/2020,,,19.80,20.20,19.80,19.95,,3050,0,15.03,0.05 (0.25 %),60000000,0
21,22/09/2020,,,20.00,20.00,19.90,19.90,,4890,0,15.00,-0.10 (-0.50 %),98000000,0
2,21/09/2020,,,19.90,21.00,19.90,20.00,,3450,0,15.07,0.10 (0.50 %),70000000,0
3,18/09/2020,,,20.20,20.20,19.90,19.90,,3520,0,15.00,-0.30 (-1.49 %),71000000,0
4,17/09/2020,,,19.75,20.50,19.75,20.20,,6350,0,15.22,0.30 (1.51 %),127000000,0
5,16/09/2020,,,20.40,20.40,19.90,19.90,,100,0,15.00,-0.50 (-2.45 %),2000000,0
6,15/09/2020,,,19.85,21.00,19.85,20.40,,12250,103750,15.37,0.45 (2.26 %),250000000,1929750000
7,14/09/2020,,,20.95,20.95,19.70,19.95,,7680,0,15.03,0.35 (1.79 %),153000000,0
8,11/09/2020,,,20.00,20.10,19.60,19.60,,31150,0,14.77,-1.30 (-6.22 %),622000000,0
9,10/09/2020,,,21.20,21.20,20.90,20.90,,1560,0,15.75,1.00 (5.03 %),33000000,0
10,09/09/2020,,,20.00,21.00,19.70,19.90,,3280,0,15.00,-0.30 (-1.49 %),66000000,0
11,08/09/2020,,,19.50,20.20,19.50,20.20,,15510,100000,15.22,1.00 (5.21 %),305000000,1790000000
12,07/09/2020,,,18.90,19.90,18.90,19.20,,104720,0,14.47,0.60 (3.23 %),2073000000,0
13,04/09/2020,,,18.90,18.90,18.00,18.60,,1160,0,14.02,0.90 (5.08 %),22000000,0
14,03/09/2020,,,19.00,19.00,17.70,17.70,,20570,0,13.34,-1.30 (-6.84 %),390000000,0
15,01/09/2020,,,19.00,19.00,19.00,19.00,,0,0,14.32,0.00 (0.00 %),0,0
16,31/08/2020,,,19.10,19.30,19.00,19.00,,2260,0,14.32,-0.20 (-1.04 %),43000000,0
17,28/08/2020,,,19.00,19.50,19.00,19.20,,4440,0,14.47,0.20 (1.05 %),85000000,0
18,27/08/2020,,,20.00,20.00,19.00,19.00,,3760,0,14.32,-0.50 (-2.56 %),74000000,0
19,26/08/2020,,,19.50,20.00,19.50,19.50,,12170,0,14.69,0.40 (2.09 %),241000000,0
20,25/08/2020,,,18.95,20.20,18.90,19.10,,20330,100000,14.39,0.20 (1.06 %),390000000,1760000000
21,24/08/2020,,,18.90,19.00,18.80,18.90,,12530,0,14.24,0.00 (0.00 %),237000000,0
2,21/08/2020,,,18.90,18.90,18.90,18.90,,10,0,14.24,0.20 (1.07 %),0,0
3,20/08/2020,,,18.90,18.90,18.70,18.70,,5020,0,14.09,-0.10 (-0.53 %),95000000,0
4,19/08/2020,,,18.70,19.00,18.70,18.80,,2490,0,14.17,0.20 (1.08 %),47000000,0
5,18/08/2020,,,19.00,19.00,18.60,18.60,,4990,0,14.02,0.15 (0.81 %),95000000,0
6,17/08/2020,,,18.45,18.45,18.45,18.45,,0,0,13.90,0.00 (0.00 %),0,0
7,14/08/2020,,,18.50,18.50,18.45,18.45,,220,0,13.90,-0.15 (-0.81 %),4000000,0
8,13/08/2020,,,18.60,18.60,18.60,18.60,,20,0,14.02,0.15 (0.81 %),0,0
9,12/08/2020,,,18.85,18.85,18.45,18.45,,2010,100000,13.90,0.00 (0.00 %),37000000,1720000000
10,11/08/2020,,,18.45,18.45,18.45,18.45,,0,0,13.90,0.00 (0.00 %),0,0
11,10/08/2020,,,18.70,18.70,18.45,18.45,,2760,0,13.90,0.00 (0.00 %),52000000,0
12,07/08/2020,,,18.90,18.90,18.45,18.45,,2100,0,13.90,0.30 (1.65 %),40000000,0
13,06/08/2020,,,18.65,18.70,18.15,18.15,,5840,0,13.68,-0.35 (-1.89 %),109000000,0
14,05/08/2020,,,19.00,19.00,18.20,18.50,,5120,0,13.94,0.00 (0.00 %),97000000,0
15,04/08/2020,,,18.90,18.90,18.50,18.50,,3120,0,13.94,-0.30 (-1.60 %),59000000,0
16,03/08/2020,,,18.90,18.90,18.65,18.80,,520,0,14.17,0.30 (1.62 %),10000000,0
17,31/07/2020,,,18.70,19.00,18.50,18.50,,4230,0,13.94,-0.20 (-1.07 %),80000000,0
18,30/07/2020,,,19.00,19.00,18.70,18.70,,4290,0,14.09,-0.30 (-1.58 %),82000000,0
19,29/07/2020,,,19.00,19.00,18.55,19.00,,570,0,14.32,0.00 (0.00 %),11000000,0
20,28/07/2020,,,18.40,19.40,18.40,19.00,,19080,0,14.32,0.60 (3.26 %),362000000,0
21,27/07/2020,,,18.40,18.40,18.30,18.40,,2240,0,13.87,0.00 (0.00 %),41000000,0
2,24/07/2020,,,18.50,18.60,18.40,18.40,,16240,0,13.87,-0.15 (-0.81 %),300000000,0
3,23/07/2020,,,19.00,19.00,18.55,18.55,,290,0,13.98,-0.35 (-1.85 %),5000000,0
4,22/07/2020,,,18.50,18.90,18.50,18.90,,49580,0,14.24,1.20 (6.78 %),933000000,0
5,21/07/2020,,,17.70,17.70,17.70,17.70,,40,0,13.34,-0.10 (-0.56 %),1000000,0
6,20/07/2020,,,17.80,18.50,17.80,17.80,,1010,0,13.41,0.10 (0.56 %),19000000,0
7,17/07/2020,,,18.40,18.40,17.70,17.70,,30,0,13.34,-0.75 (-4.07 %),1000000,0
8,16/07/2020,,,17.55,18.45,17.55,18.45,,210,0,13.90,0.90 (5.13 %),4000000,0
9,15/07/2020,,,17.55,17.55,17.55,17.55,,0,0,13.23,0.00 (0.00 %),0,0
10,14/07/2020,,,18.25,18.50,17.55,17.55,,11960,0,13.23,0.10 (0.57 %),220000000,0
11,13/07/2020,,,17.45,18.40,17.40,17.45,,2080,0,13.15,-0.15 (-0.85 %),36000000,0
12,10/07/2020,,,18.50,18.50,17.60,17.60,,300,0,13.26,0.05 (0.28 %),6000000,0
13,09/07/2020,,,18.00,18.20,17.55,17.55,,2920,0,13.23,-0.45 (-2.50 %),53000000,0
14,08/07/2020,,,18.00,18.00,18.00,18.00,,1020,0,13.56,0.60 (3.45 %),18000000,0
15,07/07/2020,,,17.40,18.30,17.40,17.40,,3370,0,13.11,0.00 (0.00 %),60000000,0
16,06/07/2020,,,17.40,17.40,17.40,17.40,,100,0,13.11,0.20 (1.16 %),2000000,0
17,03/07/2020,,,17.20,17.20,17.20,17.20,,0,0,12.96,0.00 (0.00 %),0,0
18,02/07/2020,,,17.20,17.20,17.20,17.20,,20,0,12.96,-0.20 (-1.15 %),0,0
19,01/07/2020,,,17.40,17.40,17.40,17.40,,10,0,13.11,0.10 (0.58 %),0,0
20,30/06/2020,,,17.30,17.30,17.30,17.30,,1400,0,13.04,0.00 (0.00 %),24000000,0
21,29/06/2020,,,17.40,17.50,17.30,17.30,,6110,0,13.04,-0.80 (-4.42 %),106000000,0
2,26/06/2020,,,17.95,18.80,17.95,18.10,,2870,0,13.64,0.05 (0.28 %),52000000,0
3,25/06/2020,,,17.30,18.85,17.30,18.05,,32190,0,13.60,0.40 (2.27 %),606000000,0
4,24/06/2020,,,16.50,17.65,16.50,17.65,,21610,0,13.30,1.15 (6.97 %),379000000,0
5,23/06/2020,,,18.15,18.15,16.50,16.50,,2130,0,12.43,-0.50 (-2.94 %),36000000,0
6,22/06/2020,,,17.00,17.00,17.00,17.00,,400,0,12.81,0.00 (0.00 %),7000000,0
7,19/06/2020,,,16.80,17.00,16.10,17.00,,4180,0,12.81,0.20 (1.19 %),71000000,0
8,18/06/2020,,,16.00,16.80,16.00,16.80,,910,0,12.66,0.50 (3.07 %),15000000,0
9,17/06/2020,,,16.30,16.30,16.30,16.30,,20,0,12.28,-0.20 (-1.21 %),0,0
10,16/06/2020,,,16.70,16.70,16.50,16.50,,1020,0,12.43,-0.10 (-0.60 %),17000000,0
11,15/06/2020,,,17.00,17.00,16.60,16.60,,4490,0,12.51,-0.70 (-4.05 %),76000000,0
12,12/06/2020,,,16.90,18.45,16.30,17.30,,10620,0,13.04,0.00 (0.00 %),183000000,0
13,11/06/2020,,,16.10,17.30,16.00,17.30,,4430,0,13.04,1.00 (6.13 %),71000000,0
14,10/06/2020,,,16.40,16.40,16.10,16.30,,1440,0,12.28,0.00 (0.00 %),23000000,0
15,09/06/2020,,,16.90,16.90,16.30,16.30,,3630,0,12.28,-0.60 (-3.55 %),61000000,0
16,08/06/2020,,,16.00,16.90,16.00,16.90,,8270,0,12.74,0.90 (5.62 %),134000000,0
17,05/06/2020,,,16.00,16.00,15.10,16.00,,41890,0,12.06,0.00 (0.00 %),669000000,0
18,04/06/2020,,,16.00,16.00,15.95,16.00,,4950,0,12.06,0.45 (2.89 %),79000000,0
19,03/06/2020,,,15.55,15.55,15.55,15.55,,10,0,11.72,0.00 (0.00 %),0,0
20,02/06/2020,,,15.25,16.20,15.25,15.55,,80,0,11.72,-0.50 (-3.12 %),1000000,0
21,01/06/2020,,,16.00,16.90,16.00,16.05,,120,0,12.09,0.05 (0.31 %),2000000,0
2,29/05/2020,,,16.70,16.70,16.00,16.00,,3090,0,12.06,0.00 (0.00 %),51000000,0
3,28/05/2020,,,16.80,16.80,15.55,16.00,,17210,0,12.06,-0.50 (-3.03 %),276000000,0
4,27/05/2020,,,17.00,17.00,16.50,16.50,,7790,0,12.43,0.50 (3.13 %),130000000,0
5,26/05/2020,,,16.00,16.00,16.00,16.00,,50,0,12.06,0.00 (0.00 %),1000000,0
6,25/05/2020,,,16.00,16.05,16.00,16.00,,730,0,12.06,0.00 (0.00 %),12000000,0
7,22/05/2020,,,16.00,16.00,16.00,16.00,,6000,0,12.06,0.10 (0.63 %),96000000,0
8,21/05/2020,,,15.95,16.90,15.90,15.90,,5580,0,11.98,0.00 (0.00 %),90000000,0
9,20/05/2020,,,16.80,17.95,15.90,15.90,,1070,0,11.98,-0.90 (-5.36 %),18000000,0
10,19/05/2020,,,16.80,17.00,16.80,16.80,,18540,0,12.66,0.25 (1.51 %),313000000,0
11,18/05/2020,,,15.50,16.55,15.50,16.55,,630,0,12.47,1.05 (6.77 %),10000000,0
12,15/05/2020,,,15.50,15.50,15.50,15.50,,20,0,11.68,0.00 (0.00 %),0,0
13,14/05/2020,,,15.35,15.50,15.35,15.50,,40,0,11.68,0.15 (0.98 %),1000000,0
14,13/05/2020,,,17.10,17.15,15.35,15.35,,120,0,11.57,-0.95 (-5.83 %),2000000,0
15,12/05/2020,,,16.00,16.30,16.00,16.30,,1110,0,12.28,0.85 (5.50 %),18000000,0
16,11/05/2020,,,15.45,16.50,15.45,15.45,,150,0,11.64,-0.85 (-5.21 %),2000000,0
17,08/05/2020,,,16.20,16.30,16.00,16.30,,7680,0,12.28,0.55 (3.49 %),124000000,0
18,07/05/2020,,,15.75,15.75,15.75,15.75,,80,0,11.87,1.00 (6.78 %),1000000,0
19,06/05/2020,,,14.75,14.75,14.75,14.75,,370,0,11.12,-1.00 (-6.35 %),5000000,0
20,05/05/2020,,,15.00,15.75,15.00,15.75,,1770,0,11.87,1.00 (6.78 %),27000000,0
21,04/05/2020,,,16.35,16.35,14.75,14.75,,50,0,11.12,-0.85 (-5.45 %),1000000,0
2,29/04/2020,,,15.60,15.60,15.60,15.60,,20,0,11.76,0.00 (0.00 %),0,0
3,28/04/2020,,,16.20,17.40,15.60,15.60,,1390,0,11.76,-0.80 (-4.88 %),23000000,0
4,27/04/2020,,,15.35,16.40,15.35,16.40,,860,0,12.36,1.05 (6.84 %),13000000,0
5,24/04/2020,,,15.90,16.10,15.35,15.35,,1560,0,11.57,0.30 (1.99 %),25000000,0
6,23/04/2020,,,15.85,15.85,14.90,15.05,,15820,0,11.34,0.20 (1.35 %),243000000,0
7,22/04/2020,,,15.90,15.90,14.85,14.85,,110,0,11.19,-0.95 (-6.01 %),2000000,0
8,21/04/2020,,,15.75,15.80,14.90,15.80,,3460,0,11.91,1.00 (6.76 %),55000000,0
9,20/04/2020,,,15.65,15.65,14.80,14.80,,580,0,11.15,0.15 (1.02 %),9000000,0
10,17/04/2020,,,15.60,15.60,14.65,14.65,,520,0,11.04,0.05 (0.34 %),8000000,0
11,16/04/2020,,,14.30,16.15,14.30,14.60,,9750,0,11.00,-0.50 (-3.31 %),143000000,0
12,15/04/2020,,,14.80,15.80,14.80,15.10,,2560,0,11.38,0.30 (2.03 %),40000000,0
13,14/04/2020,,,14.80,14.80,14.80,14.80,,600,0,11.15,-1.10 (-6.92 %),9000000,0
14,13/04/2020,,,15.90,15.90,15.90,15.90,,1200,0,11.98,1.00 (6.71 %),19000000,0
15,10/04/2020,,,15.50,15.50,14.90,14.90,,310,0,11.23,0.10 (0.68 %),5000000,0
16,09/04/2020,,,14.80,14.80,14.80,14.80,,30,0,11.15,0.25 (1.72 %),0,0
17,08/04/2020,,,15.55,15.55,14.55,14.55,,1020,0,10.96,0.00 (0.00 %),16000000,0
18,07/04/2020,,,15.50,15.50,14.50,14.55,,1280,0,10.96,0.05 (0.34 %),20000000,0
19,06/04/2020,,,15.30,15.30,14.40,14.50,,9200,0,10.93,0.20 (1.40 %),139000000,0
20,03/04/2020,,,15.20,15.25,14.30,14.30,,3540,0,10.78,0.00 (0.00 %),54000000,0
21,01/04/2020,,,14.35,14.35,14.30,14.30,,7530,0,10.78,-0.25 (-1.72 %),108000000,0
2,31/03/2020,,,14.20,14.55,14.20,14.55,,6060,0,10.96,0.35 (2.46 %),87000000,0
3,30/03/2020,,,14.20,14.20,14.20,14.20,,1000,0,10.70,-0.75 (-5.02 %),14000000,0
4,27/03/2020,,,14.00,14.95,14.00,14.95,,9420,0,11.27,0.00 (0.00 %),133000000,0
5,26/03/2020,,,15.95,15.95,14.95,14.95,,30,0,11.27,0.00 (0.00 %),0,0
6,25/03/2020,,,14.95,14.95,14.00,14.95,,40,0,11.27,0.95 (6.79 %),1000000,0
7,24/03/2020,,,14.90,14.95,14.00,14.00,,1060,0,10.55,0.00 (0.00 %),16000000,0
8,23/03/2020,,,14.55,14.55,14.00,14.00,,7170,0,10.55,-0.55 (-3.78 %),103000000,0
9,20/03/2020,,,14.40,14.55,14.40,14.55,,80,0,10.96,0.95 (6.99 %),1000000,0
10,19/03/2020,,,13.60,13.60,13.60,13.60,,20,0,10.25,-0.35 (-2.51 %),0,0
11,18/03/2020,,,13.95,13.95,13.95,13.95,,0,0,10.51,0.00 (0.00 %),0,0
